product_name,price_min,price_max,reviews
免運 含電子發票 倍潔雅 柔軟舒適 清新柔感 抽取式 衛生紙 150抽 84 60 56 包/箱,679.0,949.0,賣家的出貨速度非常快，而且很貼心，會告知已經出貨了。我以前就常用倍潔雅的衛生紙，品質相當不錯，這一次買的衛生紙價格很優惠，很不錯。
超立體/淨新成人立體口罩/三層/鼻梁有壓條,35.0,149.0,"淨新的口罩品質很好，賣家出貨超快速，這次買立體加大的款式老公戴的很滿意，非常好戴，臉比較大的人可以買這款。
小朋友款的一定要選鼻梁有壓條的，才不容易鼻子露出來。尤其在學校最近流感很多，口罩還是要戴好！"
超立體/淨新成人立體口罩/三層/鼻梁有壓條,35.0,149.0,顏色無色差，口罩帶了很舒服不悶熱，也不會毛毛的，邊繩彈性很好，不勒耳朵，真的滿舒服的，帶一整天臉也不悶熱，推薦唷！希望顏色可以再多一點☺️
超立體/淨新成人立體口罩/三層/鼻梁有壓條,35.0,149.0,再次購買白色淨新立體口罩，推薦給大家，商品快速到貨，口罩的品質有保障，戴過後都覺得好喔！ 白色真的耐看，下次再選擇成人加大款試試看，謝謝賣家，在這買東西品質有保障
超立體/淨新成人立體口罩/三層/鼻梁有壓條,35.0,149.0,"＊收到貨了，已回購多次，是個值得信任有
誠信的好賣家，開封檢查後內容品項正確，
無破損瑕疵，下次如有需要會再回顧，大推~"
超立體/淨新成人立體口罩/三層/鼻梁有壓條,35.0,149.0,"￼口罩大小剛剛好！￼
帶久不會悶￼，呼吸順暢～
蠻貼合臉型的不會有縫隙￼～
口罩顏色蠻飽和的！
跟照片的顏色一模一樣！￼"
超立體/淨新成人立體口罩/三層/鼻梁有壓條,35.0,149.0,快速收到了商品:此家巳買N次口罩、因好看好戴又輕、所以購買5盒、顏色都对沒有錯、讚的商家、真愉快的購買。
現貨秋冬厚底毛毛拖鞋 毛絨厚底拖鞋 4.5CM厚底 超好搭韓版毛毛拖鞋 毛絨絨拖鞋 拖鞋 室內鞋 加厚 毛絨鞋,185.0,185.0,"覺得還不錯啦！毛也很好摸
掉毛比較少，還是會掉毛
可是CP值已經很好啦～～～
推薦在找毛拖的你！
很舒服～可以當室內或者穿出門
都很好看！"
現貨秋冬厚底毛毛拖鞋 毛絨厚底拖鞋 4.5CM厚底 超好搭韓版毛毛拖鞋 毛絨絨拖鞋 拖鞋 室內鞋 加厚 毛絨鞋,185.0,185.0,拖鞋很清！不會掉毛～毛也很澎很好看！cp值很高～185價格來說很棒了！只是底很平就是了，其他都不錯！
現貨秋冬厚底毛毛拖鞋 毛絨厚底拖鞋 4.5CM厚底 超好搭韓版毛毛拖鞋 毛絨絨拖鞋 拖鞋 室內鞋 加厚 毛絨鞋,185.0,185.0,"品質:非常好
色差:無
和圖片相符:相符

不到200塊這個質感真的很驚喜
底是真的有厚度穿起來有增高
毛量很足很蓬鬆好看
且是有鞋底的穿出門完全沒問題
買之前看很多人說鞋底穿起來很硬
我覺得就像是光腳走地板那樣而已可以接受
可以包色處理
已經推薦給朋友了～"
現貨秋冬厚底毛毛拖鞋 毛絨厚底拖鞋 4.5CM厚底 超好搭韓版毛毛拖鞋 毛絨絨拖鞋 拖鞋 室內鞋 加厚 毛絨鞋,185.0,185.0,"品質:尚可
色差:無
和圖片相符:相符

厚底毛毛拖鞋-不太會掉毛，但是鞋底蠻硬的，外出走久了可能會不舒服，收線沒收乾淨，有蠻長的線頭露在外面，右腳腳背的背帶好像沒有縫好，明顯比左腳緊，內襯的布料摸起來也不是平坦的，右邊的底好像收在一起了，穿起來不太舒服
小熊水壺-小巧可愛，美中不足是吸管塑膠味有點重
襪子們-質地偏薄，但這個價位我覺得很正常，大眼睛精靈跟橘色調系列真的超可愛！糖果色的淺紫更偏藍色一點，沒有很喜歡
小熊地墊-可愛夠大，要等實際使用才知道吸不吸水
純水濕紙巾-濕紙巾還行，但蓋子打開來以後就關不回去了==
雙層折疊收納架-以這個價位來說質感還行，組裝要扣好不然會跑掉"
現貨秋冬厚底毛毛拖鞋 毛絨厚底拖鞋 4.5CM厚底 超好搭韓版毛毛拖鞋 毛絨絨拖鞋 拖鞋 室內鞋 加厚 毛絨鞋,185.0,185.0,"舒適度:合適
CP值:划算
適合場合:外出跟室內都可以

鞋子好好看，這次買了三雙，￼兩雙自己的一雙給女兒穿，毛量很足，完全沒有色差，些許正常的掉毛。
不到200塊很值得️"
現貨秋冬厚底毛毛拖鞋 毛絨厚底拖鞋 4.5CM厚底 超好搭韓版毛毛拖鞋 毛絨絨拖鞋 拖鞋 室內鞋 加厚 毛絨鞋,185.0,185.0,"品質:好到沒話說
色差:🈚️
和圖片相符:

增高很有感 配落地褲有夠水噹噹
米白色很好看 有種軟fufu的感覺

「尺寸一定正常拿就好！」

除非有很常穿或每天都穿Nike那類的厚襪再拿大半號，基本上正常尺寸厚襪子也進得去，只是會覺得小擁擠不舒服 
拿太大的話走路會沒有落腳感，走路姿勢會越走越怪，穿得漂亮當然要走得漂亮～

⚠️下雨天絕對不要穿出門⚠️
地板只要是濕的 他會從鞋底倒吸 過沒多久整雙鞋會濕掉
天氣好再當美女️"
台灣24H出貨買11折1精油 香氛精油 水溶性精油 香薰精油 薰香精油 水氧機精油 擴香石精油 芳香精油 薰衣草精油,28.0,28.0,"效能:優
品質:優
香味:超香

賣家出貨速度很快，買了很多款不同味道的精油，真的很香。下次還會繼續購買。"
台灣24H出貨買11折1精油 香氛精油 水溶性精油 香薰精油 薰香精油 水氧機精油 擴香石精油 芳香精油 薰衣草精油,28.0,28.0,"效能:Very cute and strong.

The wood finish is beautiful."
台灣24H出貨買11折1精油 香氛精油 水溶性精油 香薰精油 薰香精油 水氧機精油 擴香石精油 芳香精油 薰衣草精油,28.0,28.0,"效能:ok
品質:ok
香味:還好

第一次購買，想來用口罩釦，不知道好不好用？味道還可以接受，如果好用，會再回購~"
台灣24H出貨買11折1精油 香氛精油 水溶性精油 香薰精油 薰香精油 水氧機精油 擴香石精油 芳香精油 薰衣草精油,28.0,28.0,"效能:薰香 保濕
品質:優
香味:很舒服

品質顏值超過 很喜歡。下次再來回購別的機台。
出貨速度很快。包裝很讚。"
台灣24H出貨買11折1精油 香氛精油 水溶性精油 香薰精油 薰香精油 水氧機精油 擴香石精油 芳香精油 薰衣草精油,28.0,28.0,"效能:香氛水溶性精油
品質:很好
香味:都很好聞

味道都很好，一次買了11個老闆還加送一個
每種味道都很香，不會讓人覺得很濃烈很噁心那種香，用完一定會回購！
也值得推薦給正在看評論的你。"
台灣24H出貨買11折1精油 香氛精油 水溶性精油 香薰精油 薰香精油 水氧機精油 擴香石精油 芳香精油 薰衣草精油,28.0,28.0,"香味:甜橙、檸檬草、茶樹
品質:佳
效能:薰香

下單後快速出貨！
味道非常香，
之後若還有需要會再考慮回購"
MOLDEX 美國超靜音耳塞 全規格公司貨 - 6800 6870 6604 6820 6630 適合工作睡眠,10.0,15.0,"效能:實用/隔音效果優
品質:優

身為淺眠患者適用，耳塞有分size#6630最小，購買時要注意，正常來講#6604#6800對我很夠用"
MOLDEX 美國超靜音耳塞 全規格公司貨 - 6800 6870 6604 6820 6630 適合工作睡眠,10.0,15.0,店家出貨超級快，東西包裹的非常好，內容物完整無損，連外包袋都很完整，這產品質量不錯，來這買第三次了，真的是實用的商品，居家必備之商品，賣家出貨真的快，十顆星，還會再來的！
MOLDEX 美國超靜音耳塞 全規格公司貨 - 6800 6870 6604 6820 6630 適合工作睡眠,10.0,15.0,"6604雖然外表看起來真的很像小朋友拿色筆畫畫的那種感覺，蠻特別的

但是認真來說，我試戴後，它回彈速度真的較慢，都可以聽到耳塞慢慢展開的波波聲音 這也代表比較好戴上去，不會捏了後，正要塞進耳朵時就馬上膨脹起來了。

6800、6870的耳塞雖然還沒試用，不過我很期待"
MOLDEX 美國超靜音耳塞 全規格公司貨 - 6800 6870 6604 6820 6630 適合工作睡眠,10.0,15.0,"商品包裝完整，商品數量正確，耳塞收到很滿意，耳塞做工完整，耳塞的顏色都正確，很棒的耳塞購物體驗，謝謝賣家。
推薦給需要購買耳塞的人來選購。"
MOLDEX 美國超靜音耳塞 全規格公司貨 - 6800 6870 6604 6820 6630 適合工作睡眠,10.0,15.0,"品質佳
雖然比一般產品貴
但是質感很好
絕對值得
從賣家包裝看得出用心以及品質水準
出貨快速
非常滿意！"
MOLDEX 美國超靜音耳塞 全規格公司貨 - 6800 6870 6604 6820 6630 適合工作睡眠,10.0,15.0,"非常快就收到商品了 
出貨速度非常的快，當天下單隔天就出貨了！非常棒的賣家
包裝得很小心
CP值很高！！推薦購入"
無印風 網紗筆袋 鉛筆盒 筆袋 鉛筆袋 文具 筆袋 尼龍網眼筆袋 鉛筆盒 尼龍材質 網紗筆袋WJ0100,10.0,16.0,"效能:優
品質:優

賣家包裝完整，下標結單後，也很快就出貨了，包裝及商品皆無破損，以這價位來說，其他商品看起來也很不錯。"
無印風 網紗筆袋 鉛筆盒 筆袋 鉛筆袋 文具 筆袋 尼龍網眼筆袋 鉛筆盒 尼龍材質 網紗筆袋WJ0100,10.0,16.0,非常漂亮的產品非常快速的運輸，所以推薦這家商店作為最好的在線購物預訂。好產品不會讓你失望，會永遠支持你。
無印風 網紗筆袋 鉛筆盒 筆袋 鉛筆袋 文具 筆袋 尼龍網眼筆袋 鉛筆盒 尼龍材質 網紗筆袋WJ0100,10.0,16.0,襪子很可愛 復古色筆cp值很高 手機架還不錯有穩 推臉神器順滑好用 口罩、洗臉巾、雙眼皮貼、香氛便宜！！
無印風 網紗筆袋 鉛筆盒 筆袋 鉛筆袋 文具 筆袋 尼龍網眼筆袋 鉛筆盒 尼龍材質 網紗筆袋WJ0100,10.0,16.0,"效能:佳
品質:很好

第一次購買，收到實體非常開心，CP值高， 往後有機會可再次回購"
無印風 網紗筆袋 鉛筆盒 筆袋 鉛筆袋 文具 筆袋 尼龍網眼筆袋 鉛筆盒 尼龍材質 網紗筆袋WJ0100,10.0,16.0,"第一次光顧賣場，值得推薦
商品很乾淨且沒瑕疵
價格也是物超所值，無可挑惕

希望賣家也回個好評，謝謝"
無印風 網紗筆袋 鉛筆盒 筆袋 鉛筆袋 文具 筆袋 尼龍網眼筆袋 鉛筆盒 尼龍材質 網紗筆袋WJ0100,10.0,16.0,數量正確，只是筆袋上有很明顯的污漬，雖不影響使用，但感受不好.出貨時應該先檢查商品，盡量減少瑕疵品出貨喔
麻糬厚底拖鞋踩屎感拖鞋 踩屎拖鞋 拖鞋 室內拖鞋 可愛拖鞋 eva拖鞋 地板拖鞋 家用拖鞋 軟拖鞋 休閒拖鞋,69.0,88.0,"品質:整體看起來不錯，但仔細看還是會有小瑕疵
色差:完全沒有！比照片還好看！

整體看起來非常不錯，穿起來也很舒服，尤其是走樓梯的時候，感覺很輕盈，真的很好穿"
麻糬厚底拖鞋踩屎感拖鞋 踩屎拖鞋 拖鞋 室內拖鞋 可愛拖鞋 eva拖鞋 地板拖鞋 家用拖鞋 軟拖鞋 休閒拖鞋,69.0,88.0,"品質:還可
色差:無
和圖片相符:是

賣家出貨迅速，顏色是可愛粉嫩，裝拖鞋的袋子還不錯，外出時方便攜帶，重量輕，唯一不足的是邊角收得不好，若不跟淘寶比價格，以蝦皮這價格來說，cp不高"
麻糬厚底拖鞋踩屎感拖鞋 踩屎拖鞋 拖鞋 室內拖鞋 可愛拖鞋 eva拖鞋 地板拖鞋 家用拖鞋 軟拖鞋 休閒拖鞋,69.0,88.0,"品質:優
舒適度:舒適
適合搭配:居家服

第一次購買，賣家出貨速度很快，鞋子很軟很好穿，大一碼會更好。"
麻糬厚底拖鞋踩屎感拖鞋 踩屎拖鞋 拖鞋 室內拖鞋 可愛拖鞋 eva拖鞋 地板拖鞋 家用拖鞋 軟拖鞋 休閒拖鞋,69.0,88.0,"和圖片相符:相符
品質:尚可
色差:無

賣家出貨速度很快，因為剛好卡過年，但賣家依然快速幫我出貨，認真負責，品質還算ok"
麻糬厚底拖鞋踩屎感拖鞋 踩屎拖鞋 拖鞋 室內拖鞋 可愛拖鞋 eva拖鞋 地板拖鞋 家用拖鞋 軟拖鞋 休閒拖鞋,69.0,88.0,優質店家，保護商品的外包裝包很完整，超讚的出貨速度，超讚的商品品質，超讚的cp值，超讚的服務，商品價格合理，質感也很好，值得再次回購的店家
麻糬厚底拖鞋踩屎感拖鞋 踩屎拖鞋 拖鞋 室內拖鞋 可愛拖鞋 eva拖鞋 地板拖鞋 家用拖鞋 軟拖鞋 休閒拖鞋,69.0,88.0,"很意外包裝這麼完整！每雙都有套袋～
穿起來蠻舒服的 顏色也好看
高度跟踩屎感都剛剛好 不會一直容易扭到"
智能噴香機 定時香水機 香薰機 廁所空氣清新機 高顏值擴香機 精油機 香氛機 芳香機 芳香噴霧機 火焰香薰機,30.0,118.0,"效能:芳香劑
品質:佳
香味:有5種

想買噴霧型的芳香劑擺在辦公室，上蝦皮看到這個賣場價格滿優惠評價也不錯就買來試試看，看香味的文字敘述實在很難想像，只好全部味道都買了！個人覺得味道都不錯但真要比較的話比較不喜歡藍色海洋味。透明瓶子顯現不同顏色香精看起來好療癒！機器本體非常輕巧不佔空間(但怕直接放桌上會倒可能要注意)。不知道為什麼拆包裹的時候發現機器已經是亮燈狀態(如照片二下)，但說明是寫長按才會開機耶?!有附一條充電線我也不知道充多久因為插著就去睡午覺大概兩小時半多起來就沒亮紅燈了。"
智能噴香機 定時香水機 香薰機 廁所空氣清新機 高顏值擴香機 精油機 香氛機 芳香機 芳香噴霧機 火焰香薰機,30.0,118.0,"品質:很好
香味:好聞
效能:香氛

很實用的商品放在浴室裡整個香噴噴的
我訂了三種精油的味道都很好聞
下次回購～謝謝賣家幫忙出貨"
智能噴香機 定時香水機 香薰機 廁所空氣清新機 高顏值擴香機 精油機 香氛機 芳香機 芳香噴霧機 火焰香薰機,30.0,118.0,"品質:優
香味:清香，不刺鼻

購買過一次，使用之後
發現味道真的很香很好聞
這次一次給它購買5瓶
（自認為味道好聞的芬香瓶）
使用完一定再回購~~~"
智能噴香機 定時香水機 香薰機 廁所空氣清新機 高顏值擴香機 精油機 香氛機 芳香機 芳香噴霧機 火焰香薰機,30.0,118.0,"品質:不刺鼻
香味:可以接受

很快就收到商品了 
出貨速度非常的快
非常棒的賣家

內部包裝非常安全妥當
CP值很高！！推薦購入
非常棒的商品！推推！ 
收到的產品與照片符合
有需要會再度回購"
智能噴香機 定時香水機 香薰機 廁所空氣清新機 高顏值擴香機 精油機 香氛機 芳香機 芳香噴霧機 火焰香薰機,30.0,118.0,"產品很美,質量輕,因為不重擔心擺著容易倒,所以決定用掛式的,有附上專屬的無痕掛勾,充好電2款都沒問題,目前使用茉莉和希爾頓,兩個味道都很清香,茉莉雖清香但味道比希爾頓濃,不刺鼻的香味,想必每一款都很棒的,感謝賣家好品質的商品"
智能噴香機 定時香水機 香薰機 廁所空氣清新機 高顏值擴香機 精油機 香氛機 芳香機 芳香噴霧機 火焰香薰機,30.0,118.0,"香味:ok
效能:ok
品質:ok

使用上很￼方便，只可惜沒有設定常備亮燈的選項，所以除了噴霧的當下之外，其他時候無法判斷現在是開機還是關機狀態。"
台灣TOP1無痕跡掛勾實用免打洞掛鉤 子母掛鉤 強力掛勾 不留痕掛勾 掛勾 超強無釘 置物架 掛勾 無痕置物架貼片,2.0,10.0,".收到货了，與圖片相符！質量很好，物美價廉，值得購買，喜歡！祝店家，生意興隆，財源廣進！謝謝老闆的小禮物^_^
​"
台灣TOP1無痕跡掛勾實用免打洞掛鉤 子母掛鉤 強力掛勾 不留痕掛勾 掛勾 超強無釘 置物架 掛勾 無痕置物架貼片,2.0,10.0,已經用過好多個掛鉤和壁貼了，每次都能撐至少兩三年，超級實用又耐用，每次都要買個三四十組起跳，真的超級好用！
台灣TOP1無痕跡掛勾實用免打洞掛鉤 子母掛鉤 強力掛勾 不留痕掛勾 掛勾 超強無釘 置物架 掛勾 無痕置物架貼片,2.0,10.0,包裝很好，且附清單，沒有任何商品破損，也沒缺件，是好賣家！比在菜市場看到的便宜一半以上，但子母扣有比較貴
台灣TOP1無痕跡掛勾實用免打洞掛鉤 子母掛鉤 強力掛勾 不留痕掛勾 掛勾 超強無釘 置物架 掛勾 無痕置物架貼片,2.0,10.0,"^_^收到货了，謝謝老闆的小禮物，與圖片相符！質量很好，物美價廉，值得購買，喜歡！祝店家，生意興隆，財源廣進！
​"
台灣TOP1無痕跡掛勾實用免打洞掛鉤 子母掛鉤 強力掛勾 不留痕掛勾 掛勾 超強無釘 置物架 掛勾 無痕置物架貼片,2.0,10.0,"和圖片相符:是
效能:好
品質:好

黏性很好，有買過別家的一下就掉了。目前都還沒掉（但還沒掛太重的）
勾勾符合需求，數量也正常，有需要會再回購。"
台灣TOP1無痕跡掛勾實用免打洞掛鉤 子母掛鉤 強力掛勾 不留痕掛勾 掛勾 超強無釘 置物架 掛勾 無痕置物架貼片,2.0,10.0,"黏不住 一直掉 無論牆壁或磁磚上  就算等了24小時 在掛東西也一樣黏不住
看在便宜的價格 只好算了 往垃圾桶全丟了"
台灣現貨+免運費環保購物袋 環保袋 環保提袋 環保購物袋 折疊購物袋 購物袋 牛津布 小禮物 大容量 易收納 購物袋,12.0,12.0,"適合場合:都適合
容量:小量
造型:很可愛

出貨很快
包裝物品都分開裝
收納袋折起來方便攜帶"
台灣現貨+免運費環保購物袋 環保袋 環保提袋 環保購物袋 折疊購物袋 購物袋 牛津布 小禮物 大容量 易收納 購物袋,12.0,12.0,首次向賣家購物，雖是低價商品但貼心的免運優惠，讓人依舊願意購買，加上25日蝦皮抵扣一半蝦幣，遠比直接超商購物便宜很多。
台灣現貨+免運費環保購物袋 環保袋 環保提袋 環保購物袋 折疊購物袋 購物袋 牛津布 小禮物 大容量 易收納 購物袋,12.0,12.0,"我買的雙層收納鞋架，塑膠材質很薄
結果卻用薄薄的塑膠袋打包出貨
完全赤裸無任何保護，打開時一角還壞了
而且很髒 像被使用過 還是發霉
其餘東西尚可，插頭固定器有一個髒掉了
優點價格便宜
但這包裝與商品品質，不會再購買第二次
還是不能貪小便宜"
台灣現貨+免運費環保購物袋 環保袋 環保提袋 環保購物袋 折疊購物袋 購物袋 牛津布 小禮物 大容量 易收納 購物袋,12.0,12.0,"造型:可
容量:有
適合搭配:是

簡易衣架組裝起來很容易其他產品也都不錯包裝的算完整沒有破損
￼希望東西都很耐用，可以回購"
台灣現貨+免運費環保購物袋 環保袋 環保提袋 環保購物袋 折疊購物袋 購物袋 牛津布 小禮物 大容量 易收納 購物袋,12.0,12.0,不知道為何摸起來有點黏黏的，大小比想像中小，可能之前用的很大很滿意，所以拿到這個有點小失望，不過很便宜～可以接受
台灣現貨+免運費環保購物袋 環保袋 環保提袋 環保購物袋 折疊購物袋 購物袋 牛津布 小禮物 大容量 易收納 購物袋,12.0,12.0,"適合場合:隨時都可以攜帶出去
適合搭配:都可以放得下
容量:恰到好處

這種的小收納包是在包包裡面一定要放的"
居家拖鞋 踩屎輕盈超厚底防滑拖鞋 防水戶外可穿 防水止滑拖鞋 浴室止滑拖鞋 踩屎拖鞋 無聲拖鞋 防臭拖鞋,59.0,59.0,"Suggested Look:優
Suitable Occasion:良
Value for Money:適合

購買這個商品超厚底防滑拖鞋，是考慮了許久，才下單購買，收到商品包裝得宜，出貨迅速，是好賣家，有空可以常來逛逛。"
居家拖鞋 踩屎輕盈超厚底防滑拖鞋 防水戶外可穿 防水止滑拖鞋 浴室止滑拖鞋 踩屎拖鞋 無聲拖鞋 防臭拖鞋,59.0,59.0,"品質:同款式中相比較小雙
色差:無圖片無異

物品良好如賣家圖片所描述的，產品不臭稍硬，一分錢一分貨，較寬版，同size中較小雙些如圖片比較，運送速度好。"
居家拖鞋 踩屎輕盈超厚底防滑拖鞋 防水戶外可穿 防水止滑拖鞋 浴室止滑拖鞋 踩屎拖鞋 無聲拖鞋 防臭拖鞋,59.0,59.0,"品質:讚

還漫好穿搭已經買第二次了也不會太硬全家都穿這個當室內拖很贊贊美妍歐讚大家可以試試看喔喔喔喔耶"
居家拖鞋 踩屎輕盈超厚底防滑拖鞋 防水戶外可穿 防水止滑拖鞋 浴室止滑拖鞋 踩屎拖鞋 無聲拖鞋 防臭拖鞋,59.0,59.0,"品質:好
色差:好
和圖片相符:好

一級棒⋯⋯⋯材質優


真的蠻好用的
而且包裝得新
一點都不馬虎
感謝賣家出貨這麼快
讓買家能夠快速的收到貨物
真心謝謝你
還會再次購買唷
是10星級的賣家
"
居家拖鞋 踩屎輕盈超厚底防滑拖鞋 防水戶外可穿 防水止滑拖鞋 浴室止滑拖鞋 踩屎拖鞋 無聲拖鞋 防臭拖鞋,59.0,59.0,"品質:還OK
色差:沒有差很多
和圖片相符:還算相符

這回是買了兩雙拖鞋和兩雙清潔用手套，消耗蝦皮免運費券用的  
溫馨提醒：急用的不建議用蝦皮物流喔 "
居家拖鞋 踩屎輕盈超厚底防滑拖鞋 防水戶外可穿 防水止滑拖鞋 浴室止滑拖鞋 踩屎拖鞋 無聲拖鞋 防臭拖鞋,59.0,59.0,"品質:佳
色差:一點點
和圖片相符:差不多

輕輕的 軟硬厚度適中 沒有很厚 鞋子周圍稍微隆起把腳稍微匡住 穿起來舒適"
台灣現貨Bedclu☆素色水洗棉床包四件組☆柔軟舒適 裸睡親膚 單人床罩三件組 標準加大雙人床單被套組  刺綉純色,455.0,772.0,"效能:讚
和圖片相符:符合
品質:讚

商品包裝完整無損～
商品數量款式無誤～
商品出貨速度超快～
商品品質CP值超高～
感謝賣家的用心～
辛苦賣家囉～
值得推薦的商品與賣家～^_^"
台灣現貨Bedclu☆素色水洗棉床包四件組☆柔軟舒適 裸睡親膚 單人床罩三件組 標準加大雙人床單被套組  刺綉純色,455.0,772.0,"和圖片相符:相符

出貨速度快速，當晚下單，隔日賣家就出貨，青少年就喜歡這深色的床單，價格優惠，材質普通，收到貨有檢查一下，是沒有問題的，謝謝！"
台灣現貨Bedclu☆素色水洗棉床包四件組☆柔軟舒適 裸睡親膚 單人床罩三件組 標準加大雙人床單被套組  刺綉純色,455.0,772.0,"效能:ok
品質:ok
和圖片相符:ok

這個牌子的床包之前有買過覺得品質不錯
價格又低cp值高
所以再來回購一次
真實的顏色可能沒有照片上的鮮艷
但是綿的成本份蠻高的
值得推薦"
台灣現貨Bedclu☆素色水洗棉床包四件組☆柔軟舒適 裸睡親膚 單人床罩三件組 標準加大雙人床單被套組  刺綉純色,455.0,772.0,"和圖片相符:一樣
效能:睡覺用的
品質:很讚

Cp值好高ㄛ賣家包裝的很好我一收到貨就跑去洗洗烘乾ㄌ讚ㄉ買起來"
台灣現貨Bedclu☆素色水洗棉床包四件組☆柔軟舒適 裸睡親膚 單人床罩三件組 標準加大雙人床單被套組  刺綉純色,455.0,772.0,買了果綠配淺灰和淺灰配高級灰，還沒開始使用，材質摸起來很舒服，雖有一些小線頭但不影響使用，有需要會再次回購
台灣現貨Bedclu☆素色水洗棉床包四件組☆柔軟舒適 裸睡親膚 單人床罩三件組 標準加大雙人床單被套組  刺綉純色,455.0,772.0,"效能:好
品質:好
和圖片相符:是

真的太舒服了～
由其這種天氣讓人完全不想起床
質感跟預期的一樣非常柔軟
直接使用沒洗過也沒有異味或不乾淨的地方
真心推薦大家"
順易利兒童立體醫療口罩 台灣製 親子款口罩 兒童寬耳帶 嘉呈商行 Chia cheng,99.0,359.0,618下單6/22到貨，商品寄送速度還OK；口罩是有壓條的，之前買興安的幼幼版是沒有鼻樑壓條的；順易利價格平均一個是$6.6元，興安大約是$4.8元；我的小朋友頭圍52公分3.5歲，戴起來還ok，鼻梁處要再壓一下（可能鼻子不夠挺 哈哈）
順易利兒童立體醫療口罩 台灣製 親子款口罩 兒童寬耳帶 嘉呈商行 Chia cheng,99.0,359.0,賣家很快出貨，到貨迅速，雖然僅使用破壞袋包裝也無其他保護的泡棉等致使外盒受損，但不影響自用，還能接受
順易利兒童立體醫療口罩 台灣製 親子款口罩 兒童寬耳帶 嘉呈商行 Chia cheng,99.0,359.0,對於2歲半的小孩 還是有點鬆 小孩講話講一講就會滑落 但也因臉型不同會有所不同吧 出貨快速 包裝完整
順易利兒童立體醫療口罩 台灣製 親子款口罩 兒童寬耳帶 嘉呈商行 Chia cheng,99.0,359.0,已經是第三次回購這家店的口罩了，每次下單出貨都非常快速。不僅價格實惠，還有可愛的花樣（萬聖節特別款式）。孩子們很喜歡，真是太感謝賣家了。
順易利兒童立體醫療口罩 台灣製 親子款口罩 兒童寬耳帶 嘉呈商行 Chia cheng,99.0,359.0,實際收到商品與賣場描述一致，賣家出貨速度也很快，這是第二次回購了，口罩尺寸孩子戴起來正適合很貼合，上學長時間配戴也不怕會有壓痕造成傷口，真真是推薦好賣家
順易利兒童立體醫療口罩 台灣製 親子款口罩 兒童寬耳帶 嘉呈商行 Chia cheng,99.0,359.0,這是一條好評段子，先說商品質量：產品總體不錯，包裝嚴實。再說商家服務：讚啦！最後點評快遞：發貨很快！其他就是感謝店家打折送券活動，畢竟便宜好貨更實在，希望店家多多優惠，及時通知老客戶，促成回購！祝福生意興隆～
子母扣 無痕 掛勾 掛鉤 卡扣 子母卡扣 子母貼 掛鉤貼片 掛勾貼片 免釘牆 防水 免打孔 無痕貼 收納 匯薪一笑,2.0,2.0,"效能:好
品質:優
和圖片相符:符合

非常值得推薦的好賣家，詢問不了解的問題，很快就會回覆，並且給適當的建議"
子母扣 無痕 掛勾 掛鉤 卡扣 子母卡扣 子母貼 掛鉤貼片 掛勾貼片 免釘牆 防水 免打孔 無痕貼 收納 匯薪一笑,2.0,2.0,"效能:可
品質:可
和圖片相符:是

賣家出貨很快，這是買手機架贈送的東西，應該是蠻實用的東西，雖然是小東西，還是感謝。"
子母扣 無痕 掛勾 掛鉤 卡扣 子母卡扣 子母貼 掛鉤貼片 掛勾貼片 免釘牆 防水 免打孔 無痕貼 收納 匯薪一笑,2.0,2.0,"和圖片相符:相符
效能:高
品質:好

賣家出貨快速，服務態度很好，貨物材質也很好，C P值超高，值得回購"
子母扣 無痕 掛勾 掛鉤 卡扣 子母卡扣 子母貼 掛鉤貼片 掛勾貼片 免釘牆 防水 免打孔 無痕貼 收納 匯薪一笑,2.0,2.0,經常網購，總有大量的包裹收，有很多的評語要寫！ 但是，總是寫評語花掉了我大量的時間和精力！ 所以在一段時間裡，我總是不去評價或者隨便寫寫！ 但是，我又總是覺得好像有點對不住那些辛苦工作的賣家客服、倉管、老闆。 於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝和尊敬！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。
子母扣 無痕 掛勾 掛鉤 卡扣 子母卡扣 子母貼 掛鉤貼片 掛勾貼片 免釘牆 防水 免打孔 無痕貼 收納 匯薪一笑,2.0,2.0,"效能:良好。
品質:良好。
和圖片相符:相符。

出貨速度很快。
商品價格很實惠。
賣家很貼心的贈送小禮物。
CP值很高。"
子母扣 無痕 掛勾 掛鉤 卡扣 子母卡扣 子母貼 掛鉤貼片 掛勾貼片 免釘牆 防水 免打孔 無痕貼 收納 匯薪一笑,2.0,2.0,"效能:好
品質:佳
和圖片相符:吻合

超讚的出貨速度，超讚的商品品質，超讚的cp值，好安裝好操作使用。"
超厚底柔軟拖鞋 防水防滑拖鞋 厚底拖鞋 浴室防水拖鞋 防滑拖鞋 浴室拖鞋 EVA拖鞋 地板拖鞋 室內拖黃小鴨生活百貨,49.0,49.0,"品質:可以
色差:還好
和圖片相符:符合

賣家出貨速度很快，包裝很完美，讓人很放心，商品狀況很好，顏色好看，跟賣家訊速完全一樣，還會想跟同一家回饋其他商品。"
